Category,ProductName,Total_Quantity_Sold,Total_Sales
MP4&MP3,Contoso 4G MP3 Player E400 Orange,67,4019.3299999999977
Microwaves,Contoso Microwave 1.0CuFt E0110 Red,67,9379.329999999998
Monitors,Adventure Works LCD22W M200 White,67,45493.0
"Printers, Scanners & Fax",Proseware Mobile Receipt and Document Scanner M200 Grey,67,7772.0
"Printers, Scanners & Fax",Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Black,67,12730.0
Smart phones & PDAs,The Phone Company PDA Phone 3.7 inches M340 Silver,67,22110.0
Smart phones & PDAs,The Phone Company Smart phones Unlocked M300 Pink,67,17889.0
Cameras & Camcorders Accessories,Contoso Lens Cap Keeper E314 Yellow,68,472.6000000000001
Cameras & Camcorders Accessories,Contoso Telephoto Conversion Lens M350 White,68,6460.0
Cameras & Camcorders Accessories,Contoso USB Cable M250 White,68,1700.0
Download Games,MGS Age of Empires III: The Asian Dynasties M190,68,4768.84
Download Games,MGS MechCollection E116,68,1904.0
Home & Office Phones,Contoso Waterproof Accessory Handset and Charging Cradle M609 White,68,1563.3200000000002
Laptops,Proseware Laptop12 M210 White,68,26040.600000000006
MP4&MP3,Contoso 16GB New Generation MP5 Player M1650 Pink,68,15776.0
MP4&MP3,Contoso 16GB New Generation MP5 Player M1650 blue,68,15776.0
MP4&MP3,Contoso 8GB Super-Slim MP3/Video Player M800 Red,68,7476.599999999999
Microwaves,Contoso Microwave 1.6CuFt M0125 White,68,12239.32
Microwaves,Fabrikam Microwave 0.8CuFt E0800 Red,68,6459.319999999999
Monitors,Adventure Works CRT19 E10 Black,68,4692.0
Monitors,Adventure Works LCD22 M200 White,68,42092.0
Smart phones & PDAs,The Phone Company Smart phones Unlocked International M800 White,68,21080.0
Camcorders,Fabrikam Social Videographer 1/2'' 3mm E300 Grey,69,11730.0
Cameras & Camcorders Accessories,Contoso Cyber Shot Digital Cameras Adapter E306 Blue,69,2759.3099999999995
Cameras & Camcorders Accessories,Contoso General Carrying Case E304 White,69,1379.3100000000002
Digital Cameras,A. Datum Compact Digital Camera M200 Silver,69,8901.0
Digital Cameras,A. Datum Point Shoot Digital Camera M500 Orange,69,13662.0
Digital SLR Cameras,Contoso SLR Camera M146 Orange,69,22218.0
Digital SLR Cameras,Fabrikam SLR Camera M147 Grey,69,23046.0
Download Games,MGS Racing Madness 2 M370,69,6141.0
Home & Office Phones,Contoso Centrex Phone System L10 White,69,2966.309999999999
Home & Office Phones,Contoso Phone with Memory Dialing-2 lines E90 Black,69,1104.0
MP4&MP3,Contoso 32GB Video MP3 Player M3200 Red,69,17595.0
Microwaves,Contoso Microwave 1.0CuFt E0110 Silver,69,9659.310000000001
Microwaves,Fabrikam Microwave 0.9CuFt E0900 Red,69,6899.309999999999
Monitors,Proseware LCD17 E200 Black,69,6831.0
"Printers, Scanners & Fax",Proseware High Speed Laser M2000 Green,69,14421.0
Projectors & Screens,WWI Screen 113in M1610 Black,69,20631.0
Digital Cameras,A. Datum Consumer Digital Camera E100 Grey,70,19670.0
Digital Cameras,A. Datum Point Shoot Digital Camera M500 Silver Grey,70,13860.0
Digital SLR Cameras,"Fabrikam SLR Camera 35"" X358 Black",70,30533.999999999996
Laptops,Adventure Works Laptop15 M1501 Silver,70,48930.0
Laptops,Fabrikam Laptop13.3W M3080 Red,70,27230.0
Microwaves,Fabrikam Microwave 1.6CuFt M1250 Silver,70,12599.300000000001
Monitors,Adventure Works LCD19 E108 Black,70,9730.0
Monitors,Adventure Works LCD22 M200 Black,70,43330.0
Monitors,Proseware LCD20 M200 Black,70,18130.0
Monitors,WWI LCD22 M2002 White,70,43330.0
Camcorders,"Fabrikam Home and Vacation Moviemaker 1/2"" 3mm M300 Orange",71,40186.0
Camcorders,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,71,70929.0
Cameras & Camcorders Accessories,Contoso Genuine Leather Grip Belt E322 Grey,71,5537.289999999998
Cameras & Camcorders Accessories,Contoso Lens Adapter M450 Black,71,4828.0
Cameras & Camcorders Accessories,Contoso Travel Charger for S-Series Battery E302 Black,71,4259.289999999998
Digital SLR Cameras,A. Datum SLR Camera M137 Grey,71,22152.0
Digital SLR Cameras,Fabrikam SLR Camera M149 Blue,71,22649.0
Download Games,MGS Age of Empires II: The Age of Kings E126,71,3322.7999999999997
Download Games,MGS Collector's M160,71,4979.2300000000005
Download Games,MGS Halo: Combat Evolved2009 E149,71,3053.0
Download Games,MGS Zoo Tycoon 2: Zookeeper Collection M260,71,4979.2300000000005
Laptops,Adventure Works Laptop8.9 E0890 Silver,71,23146.0
Laptops,Fabrikam Laptop17 M7000 Black,71,58149.0
MP4&MP3,Contoso 16GB New Generation MP5 Player M1650 White,71,16472.0
MP4&MP3,Contoso 4GB Flash MP3 Player E401 Black,71,5515.280000000002
Microwaves,Contoso Microwave 0.8CuFt E0080 Black,71,6744.289999999999
Projectors & Screens,Proseware Projector 1080p LCD86 Black,71,162945.0
Projectors & Screens,Proseware Screen 100in M1609 Black,71,13490.0
VCD & DVD,SV 8xDVD E140 Black,71,4686.0
Camcorders,Fabrikam Business Videographer 1'' 25mm M600 White,72,64080.0
Cameras & Camcorders Accessories,Contoso Digital Cameras Lightweight Tripod E316 White,72,3753.36
Cameras & Camcorders Accessories,Contoso Lens Cap Keeper E314 Pink,72,500.40000000000003
Digital Cameras,A. Datum All in One Digital Camera M200 Azure,72,13536.0
Digital Cameras,A. Datum Bridge Digital Camera M300 Green,72,13456.799999999997
Download Games,MGS Zoo Tycoon M380,72,6408.0
Home & Office Phones,Contoso Expandable 3-Handset Cordless Phone System M204 Black,72,2591.2799999999997
Home & Office Phones,Contoso Phone System Accessory Handset with Charger M308 White,72,1943.2800000000004
Laptops,Adventure Works Laptop16 M1600 Black,72,43128.0
Laptops,Adventure Works Laptop16 M1601 Blue,72,43128.0
Laptops,Proseware Laptop19W X910 White,72,93528.0
Microwaves,Fabrikam Microwave 2.2CuFt M1250 Black,72,14399.279999999997
Monitors,WWI LCD20W M250 Black,72,20088.0
Smart phones & PDAs,The Phone Company Microsoft Windows Mobile M200 Black,72,16488.0
Cameras & Camcorders Accessories,Contoso Telephoto Conversion Lens M350 Silver,73,6935.0
Digital SLR Cameras,Fabrikam SLR Camera M150 Orange,73,28608.699999999997
Home & Office Phones,Contoso Hybrid system M60 Grey,73,2116.2700000000004
Laptops,Proseware Laptop15 M510 White,73,51027.0
MP4&MP3,Contoso 8GB MP3 Player new model M820 White,73,9782.0
Microwaves,Fabrikam Microwave 2.2CuFt M1250 Silver,73,14599.269999999999
Microwaves,Litware Microwave 1.5CuFt X110 Blue,73,48613.62
Monitors,Proseware LCD19W M100 White,73,13067.0
Cameras & Camcorders Accessories,Contoso Digital Cameras Lightweight Tripod E316 Pink,74,3857.6200000000003
Cameras & Camcorders Accessories,Contoso Macro Zoom Lens X300 White,74,27124.699999999997
Download Games,MGS Age of Empires III: The War Chiefs M240,74,5189.619999999999
Download Games,MGS Zoo Tycoon 2: Zookeeper Collection 2008 E134,74,3182.0
Home & Office Phones,Contoso Behind Centrex X15 White,74,3699.2599999999993
Home & Office Phones,Contoso Electronic Private Automatic Branch Exchange M90 White,74,2959.2599999999993
Home & Office Phones,Contoso Phone with Memory Dialing-single line E88 Grey,74,1050.0600000000004
Laptops,Fabrikam Laptop15.4 M5400 White,74,48766.0
MP4&MP3,Contoso 16GB New Generation MP5 Player M1650 Silver,74,17168.0
MP4&MP3,Contoso 2G MP3 Player E200 Silver,74,1596.1800000000003
MP4&MP3,Contoso 8GB Clock & Radio MP3 Player X850 Blue,74,22143.019999999997
Microwaves,Litware Microwave 1.5CuFt X110 Silver,74,49279.56
"Printers, Scanners & Fax",Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250 Black,74,16872.0
"Printers, Scanners & Fax",Proseware Slim-Design Fax Machine with Answering System X180 Black,74,17464.0
Smart phones & PDAs,The Phone Company PDA Phone 3.7 inches M340 White,74,24420.0
Cameras & Camcorders Accessories,Contoso Conversion Lens M550 Black,75,15375.0
Cameras & Camcorders Accessories,Contoso Mini Battery Charger Kit E320 Red,75,1874.2500000000005
Cameras & Camcorders Accessories,Contoso Travel Charger for S-Series Battery E302 Silver,75,4499.249999999999
Digital Cameras,A. Datum Rangefinder Digital Camera X200 Pink,75,15000.0
Home & Office Phones,Contoso 4 Handset Cordless Phone System M86 White,75,2699.2499999999995
Home & Office Phones,Contoso Expandable1-Handset Cordless Phone System M207 Black,75,3558.0000000000005
Laptops,Adventure Works Laptop16 M1601 Red,75,44925.0
Laptops,Fabrikam Laptop13.3 M3000 Red,75,28500.0
Microwaves,Litware Microwave 0.8CuFt E080 Grey,75,7124.249999999998
Monitors,Adventure Works CRT17 E105 White,75,4425.0
Monitors,Proseware LCD24W X300 Black,75,65175.0
Download Games,MGS Age of Empires II Gold Edition2009 E172,76,2432.0
Home & Office Phones,Contoso 2-Line Corded Cordless Telephone M202 Black,76,2203.24
Home & Office Phones,Contoso Private Branch Exchange M88 Grey,76,2507.2400000000002
Home & Office Phones,Contoso Single-line phones E10 White,76,759.2400000000002
Microwaves,Fabrikam Microwave 2.2CuFt M1250 White,76,15199.239999999996
Microwaves,Litware Microwave 1.5CuFt X110 Red,76,50611.44
Monitors,Proseware LCD19 E1000 White,76,10564.0
Projectors & Screens,Proseware Projector 1080p DLP86 Black,76,189924.0
Smart phones & PDAs,The Phone Company PDA Palm 3.7 inch M830 Silver,76,22724.0
Cameras & Camcorders Accessories,Contoso Multi-Use Terminal Cable E308 White,77,2848.229999999999
Cameras & Camcorders Accessories,Contoso Rechargeable Li-Ion Battery Pack E300 White,77,3849.229999999998
Home & Office Phones,Contoso Integrated Business Phone With card L10 White,77,3234.0
Laptops,Adventure Works Laptop19W X1980 White,77,100023.0
Laptops,Proseware Laptop12 M210 Black,77,29487.150000000005
MP4&MP3,Contoso 512MB MP3 Player E51 Blue,77,1000.2300000000002
Monitors,Proseware LCD22W M2001 Black,77,52283.0
Monitors,WWI LCD24 X300 White,77,63063.0
Cameras & Camcorders Accessories,Contoso Mini Battery Charger Kit E320 Black,78,1949.2200000000005
Download Games,MGS Rise of Nations: Gold Edition M300,78,4368.0
Home & Office Phones,Contoso Multi-line phones M30 Black,78,1793.2200000000003
Home & Office Phones,Contoso behind Centrex X15 Grey,78,3899.219999999999
Monitors,Proseware LCD15 E103 Black,78,7722.0
"Printers, Scanners & Fax","Proseware Color Ink Jet Fax, Copier, Phone M250 Green",78,12402.0
VCD & DVD,SV 16xDVD E340 Black,78,7722.0
Camcorders,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Grey,79,47400.0
Cameras & Camcorders Accessories,Contoso Carrying Case E312 Silver,79,3946.8400000000006
Digital Cameras,A. Datum Consumer Digital Camera E100 Black,79,22199.0
Digital SLR Cameras,"Fabrikam SLR Camera 35"" M358 Pink",79,25912.0
Download Games,MGS Bicycle Casino Games X700,79,8611.0
Download Games,MGS Flight Simulator 2000 M410,79,7880.25
Home & Office Phones,Contoso Multi-line phones M30 White,79,1816.2100000000003
Laptops,WWI Laptop19W X0196 Blue,79,102621.0
Monitors,Proseware LCD24 X300 Black,79,64701.0
Televisions,"Adventure Works 52"" LCD HDTV X790W Black",79,125783.8
Download Games,MGS Age of Mythology: Gold Edition M310,80,6384.000000000001
Download Games,MGS Classic Flight Collection2009 E164,80,2560.0
Download Games,MGS Dungeon Siege X300,80,8720.0
Download Games,MGS King& Myths: The Age Collection M340,80,5795.999999999999
Download Games,MGS Zoo Tycoon 2008 E142,80,3440.0
Home & Office Phones,Contoso Electronic Private Automatic Branch Exchange M90 Black,80,3199.1999999999985
Home & Office Phones,Contoso KSU-less key system M38 Grey,80,2159.2000000000003
MP4&MP3,Contoso 1G MP3 Player E100 White,80,1161.5999999999995
Microwaves,Litware Microwave 0.9CuFt E090 White,80,7999.200000000001
Monitors,Proseware LCD19W M100 Black,80,14320.0
"Printers, Scanners & Fax",Proseware Ink Jet Wireless All-In-One Printer M400 Grey,80,10320.0
Projectors & Screens,Proseware Screen 106in M1609 Black,80,20080.0
Cameras & Camcorders Accessories,Contoso Lens Adapter M450 Silver,81,5508.0
Cameras & Camcorders Accessories,Contoso Lens Cap Keeper E314 White,81,562.9499999999999
Digital Cameras,A. Datum Bridge Digital Camera M300 Orange,81,15138.9
Download Games,MGS Age of Empires Expansion: The Rise of Rome X900,81,48502.8
"Printers, Scanners & Fax",Proseware Laser Jet Color Printer X300 White,81,16929.0
Smart phones & PDAs,The Phone Company PDA Palm 4.7 inch L850 White,81,32238.0
Smart phones & PDAs,The Phone Company PDA Phone 3.5 inches M320 Silver,81,24219.0
Camcorders,Fabrikam Trendsetter 2/3'' 17mm X100 White,82,80360.0
Digital Cameras,A. Datum Full Frame Digital Camera X300 Black,82,18942.0
Download Games,MGS Flight Simulator X M250,82,5750.660000000002
Download Games,MGS MechWarrior4: Mercenaries2009 E157,82,2624.0
Download Games,MGS Zoo Tycoon Dinosaur Digs2009 E162,82,2624.0
Home & Office Phones,Contoso In front of Centrex L15 White,82,3853.1799999999994
Laptops,Adventure Works Laptop8.9 E0890 White,82,26732.0
Laptops,Proseware Laptop8.9 E089 Black,82,26732.0
Laptops,WWI Laptop16 M0160 White,82,49118.0
Smart phones & PDAs,The Phone Company PDA Phone Unlocked 3.7 inches M510 White,82,19516.0
Smart phones & PDAs,The Phone Company Smart phones 6-LINE SCREEN M21 Pink,82,18860.0
VCD & DVD,SV 16xDVD M330 Black,82,8938.0
Cameras & Camcorders Accessories,Contoso Telephoto Conversion Lens M350 Blue,83,7885.0
Download Games,MGS Age of Empires III: The Asian Dynasties 2008 E126,83,2822.0
Download Games,MGS MechWarrior 4: Vengeance X800,83,8705.870000000003
Download Games,MGS Rise of Nations: Thrones and Patriots M320,83,6447.440000000001
Laptops,Adventure Works Laptop15.4W M1548 Black,83,62914.0
Monitors,WWI LCD22 M2002 Black,83,51377.0
"Printers, Scanners & Fax",Proseware Photo Inkjet Printer E290 Green,83,8466.0
Televisions,"Adventure Works 20"" LCD HDTV M120 Brown",83,29045.850000000002
Cameras & Camcorders Accessories,Contoso Digital Cameras Lightweight Tripod E316 Silver,84,4378.920000000001
Cameras & Camcorders Accessories,Contoso Telephoto Conversion Lens M350 Black,84,7980.0
Download Games,MGS Empires Collector's 2008 M440,84,2856.0
Laptops,Fabrikam Laptop16 M6000 Black,84,50316.0
Televisions,"Adventure Works 26"" 720p LCD HDTV M140 White",84,39477.479999999996
Televisions,"Adventure Works 40"" LCD HDTV M690 White",84,99537.48000000004
VCD & DVD,SV 8xDVD E140 Silver,84,5544.0
Camcorders,Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Grey,85,132600.0
Download Games,MGS Age of Empires II Gold Edition E122,85,5516.500000000001
Download Games,MGS Age of Mythology: Gold Edition 2009 E144,85,3655.0
Laptops,Adventure Works Laptop8.9 E0890 Black,85,27710.0
Laptops,WWI Laptop8.9 E0089 Black,85,27710.0
Smart phones & PDAs,The Phone Company PDA Handheld 4.7 inch L650 Silver,85,33065.0
Smart phones & PDAs,The Phone Company PDA Wifi 4.7-inch L290 Black,85,32300.0
Smart phones & PDAs,The Phone Company Smart phones Expert M400 Black,85,25500.0
Camcorders,Fabrikam Budget Moviemaker 2/3'' 17mm E100 Black,86,39560.0
Cameras & Camcorders Accessories,Contoso General Carrying Case E304 Blue,86,1719.1400000000006
Cameras & Camcorders Accessories,Contoso Lens Adapter M450 Grey,86,5848.0
Download Games,MGS Flight Simulator 2009 E168,86,2752.0
MP4&MP3,Contoso 16GB Mp5 Player M1600 Red,86,17191.399999999998
Smart phones & PDAs,The Phone Company PDA Phone 3.5 inches M320 White,86,25714.0
Cameras & Camcorders Accessories,Contoso USB Cable M250 Yellow,87,2175.0
Download Games,MGS MechWarrior 4: Vengeance 2009 E175,87,2784.0
Download Games,MGS Return of Arcade Anniversary Edition 2009 E176,87,2784.0
MP4&MP3,Contoso 32GB Video MP3 Player M3200 Black,87,22185.0
Smart phones & PDAs,The Phone Company Smart phones Unlocked M300 Grey,87,23229.0
Download Games,MGS Bicycle Card Games2009 E166,88,2816.0
Download Games,MGS Impossible Creatures E114,88,2464.0
Home & Office Phones,Contoso 2-Line Speakerphone M109 White,88,3167.119999999999
Laptops,WWI Laptop15.4W M0156 Black,88,66704.0
Monitors,Proseware LCD17W E202 Black,88,11352.0
Smart phones & PDAs,The Phone Company PDA Handheld 4.7 inch L650 Black,88,34232.0
Smart phones & PDAs,The Phone Company Smart phones Expert M400 White,88,26400.0
Televisions,"Adventure Works 32"" LCD HDTV M130 White",88,43999.119999999995
VCD & DVD,SV 8xDVD E100 Black,88,6072.0
Download Games,MGS Combat Flight Simulator 2 M400,89,6531.710000000002
Download Games,MGS Flight Simulator X 2008 E133,89,3827.0
Laptops,Fabrikam Laptop8.9 E8002 Red,89,29014.0
MP4&MP3,Contoso 16GB New Generation MP5 Player M1650 Black,89,20648.0
Smart phones & PDAs,The Phone Company PDA Phone Unlocked 4.7 inches L550 White,89,26878.0
Smart phones & PDAs,The Phone Company Smart phones 8 GB of Memory M400 Black,89,23941.0
Download Games,MGS Combat Flight Simulator 2009 E159,90,2880.0
Home & Office Phones,Contoso 4-Line Corded Cordless Telephone M203 Grey,90,2969.0999999999995
MP4&MP3,Contoso 32GB Video MP3 Player M3200 White,90,22950.0
Smart phones & PDAs,The Phone Company Smart phones 320 x 320 M86 Gold,90,25920.0
VCD & DVD,SV 22xDVD M600 Black,90,11691.0
Download Games,MGS Impossible Creatures2009 E154,91,3913.0
Download Games,MGS MechWarrior 4 Mach Paks2009 E161,91,2912.0
Download Games,MGS Rise of Nations: Gold Edition 2009 E143,91,3913.0
Home & Office Phones,Contoso Multi-line phones M30 Grey,91,2092.0900000000006
Monitors,WWI LCD20 M220 Black,91,23569.0
"Printers, Scanners & Fax",Proseware High-Performance Business-Class Laser Fax X200 White,91,22568.0
Smart phones & PDAs,The Phone Company PDA Phone 3.5 inches M320 Black,91,27209.0
Smart phones & PDAs,The Phone Company Smart phones 6-LINE SCREEN M21 Gold,91,20930.0
Televisions,"Adventure Works 20"" Analog CRT TV E45 Brown",91,18200.0
VCD & DVD,SV 16xDVD M310 Black,91,11739.0
Cameras & Camcorders Accessories,Contoso USB Cable M250 Black,92,2300.0
Download Games,MGS Age of Empires III 2008 E139,92,3956.0
Download Games,MGS Zoo Tycoon 2: African Adventure M280,92,6451.960000000001
Laptops,Adventure Works Laptop16 M1601 White,92,55108.0
MP4&MP3,Contoso 16GB Mp5 Player M1600 Blue,92,18390.8
Televisions,"Adventure Works 40"" LCD HDTV M690 Silver",92,109017.24000000003
Cameras & Camcorders Accessories,Contoso Digital Camera/Camcorder USB Cable E324 White,93,2604.0
Cameras & Camcorders Accessories,Contoso General Soft Carrying Case E318 Black,93,1394.0700000000004
Cameras & Camcorders Accessories,Contoso General Soft Carrying Case E318 White,93,1394.0700000000002
Download Games,MGS Age of Empires II: The Conquerors Expansion E125,93,2919.2700000000004
Download Games,MGS MechWarrior 4: Mercenaries E117,93,2604.0
Download Games,MGS Shadow-run 2008 E131,93,3999.0
Download Games,MGS Zoo Tycoon 2: Marine Mania Expansion Pack M270,93,6522.090000000001
