CustomerKey,Purchase_Frequency,Average_Order_Value,Preferred_Products
1427132,6,8853.140000000001,"Fabrikam Refrigerator 19CuFt M7600 White,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 White,Adventure Works Desktop PC2.33 XD233 Silver,SV DVD 14-Inch Player Portable L100 Black,NT Wireless Bluetooth Stereo Headphones M402 Purple,Litware Washer & Dryer 25.5in M350 Green,SV DVD 55DVD Storage Binder M56 Red,The Phone Company PDA Palm 4.7 inch L850 Silver,Adventure Works Desktop PC1.60 ED160 Silver,The Phone Company Smart phones Expert M400 Black,SV DVD 9-Inch Player Portable M300 Black,SV Hand Games men M30 Yellow,MGS Hand Games for students E400 Black,The Phone Company Smart phones 160x160 M26 White"
1427309,5,8633.099999999999,"SV 16xDVD M360 Silver,The Phone Company PDA Phone Unlocked 3.5 inches M530 Black,MGS Rise of Nations2009 E152,SV DVD Player M140 Gold,WWI Desktop PC1.80 E1800 White,WWI 1GB Digital Voice Recorder Pen E100 Black,Contoso Touch Screen Phones - CRT M11 Black,NT Wireless Transmitter and Bluetooth Headphones M150 Red,Proseware Photo smart All-in-One Printer M380 Black,Contoso Touch Screen Phones 5-Wire/Built-in M500 Black,The Phone Company Touch Screen Phones 26-2.2"" M200 Black,Fabrikam Coffee Maker Auto 5C E090 Grey,Contoso Touch Stylus Pen E150 White,Contoso Phone with Memory Dialing-2 lines E90 Grey"
1427357,1,2774.3399999999997,"WWI Stereo Bluetooth Headphones E1000 Black,The Phone Company Touch Screen Phones - LCD M12 Grey,Adventure Works 20"" LCD HDTV M120 White,Contoso 16GB New Generation MP5 Player M1650 Pink,Contoso DVD 60 DVD Storage Binder L20 Red"
1427596,3,20386.12,"SV 8xDVD E140 Silver,Contoso Water Heater 7.2GPM X1800 Red,SV DVD 60 DVD Storage Binder L20 Red,Fabrikam SLR Camera 35"" X358 Blue,Contoso Ultraportable Neoprene Sleeve E30 Pink,Adventure Works 52"" LCD HDTV X790W Silver,Contoso DVD 58 DVD Storage Binder M55 Silver,Contoso Coffee Maker Super-Auto 12C X1250 White,SV DVD 55DVD Storage Binder M56 Silver,Contoso 32GB Video MP3 Player M3200 Pink,Proseware CRT15 E10 White"
1427869,3,2599.8599999999997,"Contoso Expandable1-Handset Cordless Phone System M207 White,Contoso General Soft Carrying Case E318 Silver,Contoso DVD 38 DVD Storage Binder E25 Black,SV DVD Player M120 White,Adventure Works Desktop PC1.80 ED182 Brown"
1428088,1,747.8,"WWI Wireless Bluetooth Stereo Headphones M170 Black,Contoso Lens Cap Keeper E314 Pink"
1428180,4,13993.380000000001,"Adventure Works 19"" Color Digital TV E35 Black,SV DVD Player M130 Grey,NT Wireless Bluetooth Stereo Headphones E302 White,Proseware Color Ink jet Fax, Copier, Phone M250 White,Litware Washer & Dryer 24in M260 Green,Contoso Digital Cameras Lightweight Tripod E316 Silver,The Phone Company PDA Phone Unlocked 4.7 inches L550 Silver,SV Car Video LCD9.2W X9281 Silver,NT Wireless Bluetooth Stereo Headphones E102 White,Contoso DVD 9-Inch Player Portable M300 Black,WWI Desktop PC2.30 M2300 Silver,SV DVD 7-Inch Player Portable E200 Silver,WWI Stereo Bluetooth Headphones E1000 Green,Contoso Pen Touch Screen Phones M320 Black,The Phone Company PDA Handheld 3.5 inch M610 Silver"
1428214,4,3771.48,"Contoso Private Branch Exchange M88 White,Adventure Works Chandelier M8150 Grey,Fabrikam Laptop15 M5000 White,WWI 2GB Spy Video Recorder Pen M300 Black,Contoso Power Inverter - DC to AC power inverter E900 White,Adventure Works Desktop PC2.33 XD233 White"
1428309,2,2140.63,"WWI 1GB Pulse Smart pen E50 Silver,Proseware LCD20W M230 White,Litware Home Theater System 4.1 Channel M411 Black,MGS Zoo Tycoon 2: End range Species Expansion Pack E105,Contoso DVD 60 DVD Storage Binder L20 Black"
1428776,1,1104.96,"Contoso Private Branch Exchange M88 Grey,Adventure Works LCD19 E108 Black"
1428812,2,4077.7400000000002,"SV DVD 15-Inch Player Portable L200 Black,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Grey,SV DVD Recorder L220 White,MGS Hand Games for Office worker L299 Black"
1428814,1,75.96000000000001,Contoso DVD 55DVD Storage Binder M56 Red
1429222,2,667.88,"WWI Desktop PC2.30 M2300 White,SV DVD 58 DVD Storage Binder M55 Black,Litware Microwave 0.8CuFt E080 Silver"
1429300,3,21384.61,"Contoso Expandable1-Handset Cordless Phone System M207 Grey,SV Hand Games for kids E30 Yellow,WWI Stereo Bluetooth Headphones E1000 Silver,MGS Bicycle Board Games X500,Contoso Microwave 0.9CuFt E0090 White,Contoso Water Heater 7.2GPM X1800 Blue,NT Bluetooth Active Headphones E202 White,MGS Age of Empires 2008new M420,Adventure Works Desktop PC1.60 ED160 Brown,Contoso Projector 1080p X981 Silver,MGS MechWarrior 4: Knight E121,Contoso DVD 12-Inch Player Portable M400 White,Contoso Telephoto Conversion Lens M350 White,NT Wireless Bluetooth Stereo Headphones M402 Red,NT Bluetooth Stereo Headphones E52 Blue"
1429357,2,8760.96,"SV DVD Player M120 White,Contoso SLR Camera 35"" X358 Blue,Adventure Works Desktop PC2.33 XD233 Brown,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Green,SV DVD Recorder L200 Black"
1429587,2,4300.54,"Contoso Microwave 1.0CuFt E0110 Red,SV DVD 48 DVD Storage Binder M50 Black,Contoso DVD 7-Inch Player Portable E200 White,Contoso DVD 14-Inch Player Portable L100 Silver,MGS Hand Games for 12-16 boys E600 Silver,The Phone Company PDA Wifi 3.5-inch M200 Silver,MGS MechWarrior 4: Vengeance X800,SV DVD 38 DVD Storage Binder E25 Silver,Contoso DVD 12-Inch Player Portable M400 Silver"
1429691,2,1217.98,"Litware 3-Speed Oscillating Blower Fan M115 White,WWI Wireless Bluetooth Stereo Headphones M270 Silver,Contoso Bluetooth Notebook Mouse X305 Grey"
1429765,2,5228.5,"Proseware High Speed Laser Fax M2000 Grey,The Phone Company Sharp Touch Screen Phones M910 Gold,MGS Kings & Myths: The Age Collection2009 E147,MGS Bicycle Board Games X500,WWI Desktop PC1.80 E1800 Silver,WWI 2GB Spy Video Recorder Pen M300 Blue,Adventure Works Desktop PC1.60 ED160 Black"
1429878,2,2378.03,"Fabrikam Refrigerator 9.7CuFt M5600 Orange,SV DVD Player M120 White,Contoso Education Essentials Bundle M300 Grey,The Phone Company Touch Screen Phones - CRT M11 Black,NT Bluetooth Stereo Headphones E52 Yellow"
1430214,4,2162.8900000000003,"WWI Desktop PC1.80 E1801 White,SV Car Video AM/FM E1000 Brown,NT Wireless Bluetooth Stereo Headphones M402 Silver,Adventure Works Desktop PC2.30 MD230 Silver"
1430321,4,2161.8099999999995,"WWI Wireless Transmitter and Bluetooth Headphones X250 Red,SV DVD 55DVD Storage Binder M56 Black,SV DVD 58 DVD Storage Binder M55 Silver,MGS Age of Empires, 2009 E182,WWI 4GB Video Recording Pen X200 Pink,Contoso 512MB MP3 Player E51 Blue,Contoso DVD 48 DVD Storage Binder M50 Black,Contoso Mini Battery Charger Kit E320 Red"
1430625,3,7875.569999999999,"Adventure Works Laptop15 M1501 White,Contoso DVD 15-Inch Player Portable L200 White,Contoso Conversion Lens M550 Black,SV DVD Recorder L210 Silver,Fabrikam SLR Camera M150 Orange,Contoso 32GB Video MP3 Player M3200 Orange,MGS Hand Games for students E400 Yellow,WWI 2GB Pulse Smart pen M100 Silver"
1430661,2,2611.9199999999996,"WWI Wall Lamp E215 Blue,The Phone Company Smart phones 320 x 320 M86 Pink,Contoso Single-line phones E10 White,MGS Racing Madness 2 M370,NT Wireless Bluetooth Stereo Headphones M402 Silver"
1430718,3,5831.949999999999,"Adventure Works 13"" Color TV E25 Silver,Contoso SLR Camera X143 Silver,Proseware Wall Lamp E0315 Grey,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,WWI Stereo Bluetooth Headphones New Generation M370 White,The Phone Company PDA Wifi 3.7-inch M250 Black"
1430890,2,1852.3700000000001,"SV DVD 58 DVD Storage Binder M55 Silver,A. Datum Compact Digital Camera M200 Black,Fabrikam Microwave 0.9CuFt E0900 Blue,NT Wireless Bluetooth Stereo Headphones E102 Black,SV DVD 38 DVD Storage Binder E25 Red"
1430917,1,1476.0,Adventure Works Desktop PC1.80 ED180 White
1430923,1,3783.5499999999997,"SV Hand Games for kids E30 Red,Contoso Washer & Dryer 15.5in E155 Pink,Contoso Touch Screen Phones  - LCD M12 Black,MGS Age of Mythology: Gold Edition M310"
1431002,4,3427.1000000000004,"Contoso DVD 9-Inch Player Portable M300 White,Litware Microwave 1.0CuFt E110 Silver,SV DVD 12-Inch Player Portable M400 White,Contoso Genuine Leather Grip Belt E322 White,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,SV Hand Games men M30 Red,Contoso DVD 60 DVD Storage Binder L20 Black"
1431209,3,5326.92,"Litware 80mm LED Dual PCI Slot Fan E1501 Pink,WWI Laptop16 M0160 White,WWI Wireless Transmitter and Bluetooth Headphones X250 Silver,Contoso General Soft Carrying Case E318 White,A. Datum Consumer Digital Camera E100 Black,Contoso Telephoto Conversion Lens X400 White"
1431630,1,919.0,WWI Desktop PC2.33 X2330 Black
1431715,4,16196.1,"SV 16xDVD M300 Silver,Contoso Water Heater 4.3GPM M1250 Red,Contoso Water Heater 7.2GPM X1800 White,WWI Wireless Bluetooth Stereo Headphones M170 Black,Contoso DVD Movies E100 Yellow,MGS Hand Games for Office worker L299 Red,Contoso Multi-line phones M30 Grey,A. Datum Bridge Digital Camera M300 Azure,Fabrikam SLR Camera M148 Gold,A. Datum SLR Camera M139 Gold,Adventure Works Desktop PC1.60 ED160 White"
1431767,1,3314.85,"Contoso DVD Recorder L210 Silver,MGS MechWarrior 4: Mercenaries E117,Adventure Works 20"" LCD HDTV M120 Brown,The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Grey"
1431908,2,3003.65,"The Phone Company Smart phones Expert M400 Grey,Contoso DVD 55DVD Storage Binder M56 Black,Contoso Private Automatic Branch Exchange M65 White,A. Datum SLR Camera 35"" X358 Pink"
1431986,1,746.67,"MGS Hand Games for Office worker L299 Yellow,Contoso 16GB New Generation MP5 Player M1650 Black"
1432139,2,7488.81,"Contoso DVD 55DVD Storage Binder M56 Silver,Adventure Works Desktop PC1.80 ED182 Black,Litware 80mm LED Dual PCI Slot Fan E1501 Pink,Contoso DVD 15-Inch Player Portable L200 White,The Phone Company Touch Screen Phones Capacitive M908 Gold,Contoso DVD 58 DVD Storage Binder M55 Red,Fabrikam Trendsetter 1"" 25mm X400 Blue,Adventure Works Laptop12 M1201 Silver"
1432379,2,512.64,"SV Hand Games men M30 Red,MGS RalliSport Challenge E115,Contoso Projector 480p M480 Silver,SV 500GB USB 2.0 Portable External Hard Drive X405 Pink"
1432419,8,28100.960000000003,"Litware Microwave 1.0CuFt E110 Red,WWI Desktop PC2.33 X2330 Black,The Phone Company Touch Screen Phones - CRT M11 Black,Contoso Water Heater 2.6GPM E0900 Blue,Contoso 8GB Clock & Radio MP3 Player X850 Black,SV DVD External DVD Burner M200 Blue,SV DVD Recorder L230 Grey,WWI Desktop PC3.0 M0300 Silver,WWI Desktop PC1.80 E1800 Brown,MGS RalliSport Challenge E115,Contoso Projector 1080p X981 Silver,Adventure Works Desktop PC2.30 MD230 Silver,WWI Wireless Transmitter and Bluetooth Headphones X250 White,The Phone Company Touch Screen Phones Capacitive M908 Grey,WWI Stereo Bluetooth Headphones E1000 White,The Phone Company Sharp Touch Screen Phones M910 Grey,Adventure Works 20"" LCD HDTV M120 Black,SV DVD 55DVD Storage Binder M56 Silver,MGS Hand Games women M400 Yellow"
1432652,3,8172.2,"Contoso General Carrying Case E304 White,SV DVD Recorder L220 White,The Phone Company Touch Screen Phones SAW/Built-in M801 Grey,Contoso Water Heater 7.2GPM X1800 Green,Contoso Macro Zoom Lens X300 Silver,WWI Stereo Bluetooth Headphones E1000 Black,Contoso DVD 55DVD Storage Binder M56 Black,The Phone Company Smart phones 8 GB of Memory M400 White"
1432706,2,1996.85,"Adventure Works 20"" LCD HDTV M120 Black,SV DVD Recorder L230 Grey,The Phone Company Pen Touch Screen Phones M320 Gold"
1432834,1,255.0,Contoso 32GB Video MP3 Player M3200 Black
1432907,3,3414.78,"WWI Wireless Bluetooth Stereo Headphones M270 Black,MGS Zoo Tycoon2: Marine Mania Expansion Pack 2008 E135,NT Bluetooth Active Headphones E202 Silver,WWI 2GB Spy Video Recorder Pen M300 Silver,The Phone Company Smart phones 6-LINE SCREEN M21 Black,NT Wireless Transmitter and Bluetooth Headphones M150 Black"
1433136,4,6700.779999999999,"WWI Wireless Transmitter and Bluetooth Headphones X250 Black,Contoso Dual Handset Cordless Phone System  E20 Black,WWI Desktop PC1.80 E1800 Brown,Adventure Works 20"" LCD HDTV M120 Black,Adventure Works Desktop PC1.80 ED180 Silver,Proseware Laptop15.4W M518 Black,NT Wireless Bluetooth Stereo Headphones E102 Black,NT Wireless Transmitter and Bluetooth Headphones M150 Blue,Contoso Water Heater 1.5GPM E0800 Green,WWI Desktop PC1.80 E1801 Silver"
1433216,2,5129.6,"Litware Home Theater System 5.1 Channel M516 Brown,Contoso Home Theater System 4.1 Channel M1420 Brown,MGS Hand Games for kids E300 Red,Contoso Water Heater 1.5GPM E0800 White,The Phone Company PDA Handheld 4.7 inch L650 Black,WWI Desktop PC1.80 E1801 White,SV DVD Recorder L210 Silver"
1433269,4,3959.99,"The Phone Company Microsoft Windows Mobile M200 Black,A. Datum Ultra Compact Digital Camera M190 Pink,MGS MechWarrior 4 Mach Paks2009 E161,Fabrikam SLR Camera M148 Silver Grey,The Phone Company PDA Palm 3.5 inch M810 Black,Contoso DVD 9-Inch Player Portable M300 Black,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Black,The Phone Company Touch Screen Phones Infrared M901 Grey"
1433344,2,5751.73,"Contoso Water Heater 4.0GPM M1250 Green,Contoso Water Heater 4.3GPM M1250 Blue,SV Keyboard E90 White"
1433389,1,1053.77,"Proseware Projector 720p DLP56 White,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,NT Wireless Bluetooth Stereo Headphones E302 White"
1433539,2,5656.0,"Adventure Works 20"" Analog CRT TV E45 Black,WWI 4GB Video Recording Pen X200 Pink,Contoso SLR Camera 35"" X358 Pink"
1433584,3,6632.6,"WWI Desktop PC1.60 E1600 White,WWI Laptop15 M0150 White,SV Hand Games for kids E30 Black,WWI Wireless Bluetooth Stereo Headphones M270 White,Proseware Screen 85in E1010 Black,WWI Desktop PC1.80 E1802 White,Adventure Works 32"" LCD HDTV M130 Silver,WWI LCD17 E205 White,SV Hand Games for kids E30 Silver,MGS Bicycle Card Games X600"
1433628,2,4025.89,"WWI 4GB Video Recording Pen X200 Yellow,MGS Combat Flight Simulator 2009 E177,Adventure Works 26"" 720p LCD HDTV M140 White,SV Rechargeable Bluetooth Notebook Mouse E80 White"
1433844,2,1124.8,"A. Datum Bridge Digital Camera M300 Green,Contoso DVD Recorder L210 Silver,Adventure Works Desktop PC1.80 ED182 Black"
1433991,4,6117.33,"Litware Microwave 1.6CuFt M125 Blue,WWI 2GB Pulse Smart pen M100 White,SV DVD 48 DVD Storage Binder M50 Black,Contoso 32GB Video MP3 Player M3200 White,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Grey,Contoso DVD 15-Inch Player Portable L200 Silver,Adventure Works Desktop PC1.80 ED182 Black,WWI Desktop PC3.0 M0300 Silver,SV Hand Games women M40 Black"
1434399,2,2849.63,"Contoso Original K1m Li-Ion Standard Battery E170 Silver,Proseware Screen 100in M1609 Black,NT Bluetooth Active Headphones E202 Black,SV DVD 9-Inch Player Portable M300 White,Fabrikam Microwave 2.2CuFt M1250 Blue,Contoso DVD 12-Inch Player Portable M400 White"
1434562,1,1190.0,Contoso Telephoto Conversion Lens X400 Silver
1435081,1,1599.6799999999998,"Adventure Works Desktop PC1.80 ED182 Silver,Contoso Rechargeable Li-Ion Battery Pack E300 Silver"
1435185,1,251.0,Contoso Screen 106in M060 Black
1435339,5,6135.52,"SV DVD 48 DVD Storage Binder M50 Silver,Litware Home Theater System 5.1 Channel M510 Brown,SV DVD 7-Inch Player Portable E200 Silver,Contoso DVD Recorder L200 Black,Fabrikam Refrigerator 4.6CuFt E2800 Silver,WWI 2GB Spy Video Recorder Pen M300 Blue,Adventure Works Desktop PC1.80 ED182 Silver,Cigarette Lighter Adapter for Contoso Phones E110 Red,Contoso General Soft Carrying Case E318 White,MGS Impossible Creatures E114,SV Hand Games for Office worker L28 Red,Adventure Works Desktop PC1.80 ED180 White,SV DVD 60 DVD Storage Binder L20 Black"
1435532,2,8449.69,"SV DVD 12-Inch Player Portable M400 Black,Contoso Microwave 1.5CuFt X0110 Grey,WWI Desktop PC2.33 X2330 Black,Fabrikam Microwave 2.2CuFt M1250 Black,Proseware Slim-Design Fax Machine with Answering System X180 Green"
1435829,1,3984.04,"The Phone Company Smart phones 8 GB of Memory M400 Gold,Adventure Works 42"" LCD HDTV M55 Black,WWI Wireless Bluetooth Stereo Headphones M170 Black,MGS Shadow-run 2008 E131"
1436054,3,5469.83,"Contoso Home Theater System 4.1 Channel M1420 Silver,MGS Hand Games women M400 Black,SV DVD 48 DVD Storage Binder M50 Silver,SV DVD 9-Inch Player Portable M300 White,SV Hand Games for students E40 Black,Contoso 8GB Super-Slim MP3/Video Player M800 Pink,Contoso Pen Touch Screen Phones M320 Black,Adventure Works Desktop PC1.80 ED180 Black"
1436124,3,4231.7,"Contoso 16GB Mp5 Player M1600 Black,WWI Stereo Bluetooth Headphones E1000 Green,Proseware Laptop19 X910 Black"
1436157,2,319.99,"SV DVD 9-Inch Player Portable M300 White,MGS Flight Simulator 2009 E179"
1436857,4,10743.939999999999,"Contoso DVD 12-Inch Player Portable M400 Black,A. Datum Full Frame Digital Camera X300 Green,Adventure Works CRT17 E105 Black,WWI 4GB Video Recording Pen X200 Red,Proseware Laptop16 M610 White,SV DVD 15-Inch Player Portable L200 White,WWI Desktop PC2.30 M2300 Silver,MGS Age of Empires Expansion: The Rise of Rome 2009 E181"
1436891,4,3601.5200000000004,"WWI Wireless Transmitter and Bluetooth Headphones X250 White,SV DVD 58 DVD Storage Binder M55 Red,Contoso DVD 60 DVD Storage Binder L20 Silver,Contoso Mini Battery Charger Kit E320 Black,The Phone Company Smart phones 6-LINE SCREEN M21 White,Fabrikam Social Videographer 2/3'' 17mm E100 Grey,The Phone Company Touch Screen Phones - CRT M11 Gold,WWI Stereo Bluetooth Headphones E1000 White,WWI Wireless Bluetooth Stereo Headphones M270 White"
1437052,3,10335.91,"Contoso Original K1m Li-Ion Standard Battery E170 White,NT Bluetooth Active Headphones E202 Silver,Litware Desk Lamp E1030 Black,Contoso DVD External DVD Burner M200 Grey,MGS Hand Games for Office worker L299 Silver,WWI Stereo Bluetooth Headphones New Generation M370 Orange,WWI Desktop PC2.30 M2300 Silver,A. Datum Ultra Compact Digital Camera M190 Orange,Contoso USB Cable M250 Black,SV DVD 55DVD Storage Binder M56 Silver,Adventure Works 52"" LCD HDTV X790W White"
1437117,3,8959.97,"Litware USB Durable Desk Soft Fan E1401 Black,Contoso DVD 48 DVD Storage Binder M50 Red,Proseware LCD17W E202 White,Adventure Works Desktop PC2.33 XD233 White,Proseware Scan Jet Digital Flat Bed Scanner M300 Grey,MGS Halo 2 for Windows Vista 2009 E130,WWI Wireless Bluetooth Stereo Headphones M270 Silver,Contoso DVD 15-Inch Player Portable L200 Black,Proseware CRT19 E201 Black,The Phone Company PDA Phone 3.7 inches M340 White"
1437127,1,579.98,SV DVD 15-Inch Player Portable L200 White
1437243,3,1739.73,"Litware Microwave 0.9CuFt E090 Grey,Contoso DVD 7-Inch Player Portable E200 White,Adventure Works Desktop PC1.80 ED182 Black,SV DVD 7-Inch Player Portable E200 White"
1437275,3,11728.0,"Fabrikam Independent Filmmaker 1/2"" 3mm X300 Orange,Adventure Works Desktop PC2.33 XD233 Silver,WWI Desktop PC2.30 M2300 White,Contoso Touch Screen Phones 5-Wire/Built-in M500 Black,Adventure Works Laptop16 M1601 White,Fabrikam Social Videographer 2/3'' 17mm E100 Grey,Litware Washer & Dryer 21in E214 Green,Contoso Touch Screen Phones Infrared M901 Black"
1437592,1,5650.6900000000005,"Adventure Works Laptop15 M1501 Silver,Contoso ADSL Modem Splitter/Filter X 1 E100 Black,Contoso DVD 60 DVD Storage Binder L20 Red"
1437644,2,6410.9,"WWI Desktop PC1.80 E1800 Silver,Contoso Sharp Touch Screen Phones M910 Black,WWI LCD22W M2003 White"
1437943,1,1079.9099999999999,"Adventure Works 13"" Color TV E25 White"
1437958,1,4845.0,Adventure Works Desktop PC2.33 XD233 Brown
1437978,3,1539.93,"Fabrikam Microwave 0.9CuFt E0900 Black,Contoso Microwave 1.5CuFt X0110 Black,MGS Flight Simulator 2004: A Century of Flight E111,Fabrikam Social Videographer 1/2'' 3mm E300 Grey,Contoso Screen 100in E010 Silver"
1438050,1,1000.0,Fabrikam Trendsetter 1'' 25mm X400 White
1438329,2,5577.0,"Adventure Works Coffee Maker 5C E090 Black,SV Keyboard E10 Grey,Proseware Projector 720p LCD56 Silver"
