CustomerKey,FirstPurchase,LastPurchase,TotalOrders,CustomerStatus
1125056,2019-12-12,2020-01-07,2,Inactive
1125351,2017-12-17,2017-12-17,1,Inactive
1125468,2018-06-19,2020-02-15,3,Inactive
1125474,2018-02-10,2018-12-08,2,Inactive
1125761,2016-12-19,2018-12-22,2,Inactive
1126317,2019-07-10,2019-07-10,1,Inactive
1126390,2017-11-21,2017-11-21,1,Inactive
1126411,2018-01-10,2018-07-17,2,Inactive
1126510,2016-12-31,2016-12-31,1,Inactive
1127050,2017-11-17,2017-11-17,1,Inactive
1127381,2017-06-23,2019-12-14,3,Inactive
1127584,2017-01-21,2020-10-03,3,Inactive
1127638,2016-11-26,2020-01-21,7,Inactive
1127690,2017-12-23,2020-01-02,3,Inactive
1128295,2016-02-23,2018-07-31,2,Inactive
1128384,2019-10-24,2019-10-24,1,Inactive
1128590,2017-10-27,2017-10-27,1,Inactive
1128911,2020-08-29,2020-08-29,1,Inactive
1128994,2018-05-19,2019-11-19,3,Inactive
1129179,2017-06-15,2018-01-03,2,Inactive
1129200,2016-01-12,2018-08-10,2,Inactive
1129442,2016-06-04,2019-11-23,3,Inactive
1129520,2021-01-16,2021-01-16,1,Inactive
1129712,2018-10-25,2019-08-20,4,Inactive
1129721,2020-05-20,2020-05-20,1,Inactive
1129799,2016-07-23,2021-02-20,3,Inactive
1130205,2018-10-12,2019-12-20,3,Inactive
1130382,2018-08-11,2020-07-14,5,Inactive
1130442,2018-06-27,2020-03-14,4,Inactive
1130512,2019-12-22,2019-12-22,1,Inactive
1130812,2016-02-20,2016-02-20,1,Inactive
1130814,2019-08-17,2019-08-17,1,Inactive
1130928,2018-11-28,2020-05-07,2,Inactive
1131276,2017-05-20,2020-02-13,5,Inactive
1131576,2018-02-26,2019-02-08,2,Inactive
1131690,2018-12-25,2018-12-25,1,Inactive
1132350,2017-05-18,2019-05-29,3,Inactive
1132370,2016-06-09,2019-02-12,6,Inactive
1132400,2016-04-29,2019-12-12,3,Inactive
1132540,2016-12-19,2019-01-29,2,Inactive
1132599,2020-01-10,2020-01-10,1,Inactive
1132629,2018-05-25,2018-05-25,1,Inactive
1133148,2017-03-03,2017-03-03,1,Inactive
1133404,2016-03-09,2017-12-13,3,Inactive
1133419,2017-02-08,2018-12-29,3,Inactive
1133712,2019-05-11,2019-05-28,2,Inactive
1134255,2016-05-03,2019-09-02,4,Inactive
1134501,2020-12-25,2020-12-25,1,Inactive
1134929,2018-05-15,2020-03-10,2,Inactive
1135020,2016-06-03,2018-11-04,3,Inactive
1135026,2018-10-30,2020-09-04,2,Inactive
1135188,2018-10-22,2019-07-22,2,Inactive
1135217,2017-05-22,2018-10-25,2,Inactive
1135250,2017-06-16,2018-05-24,2,Inactive
1135465,2016-09-09,2018-12-19,2,Inactive
1136143,2016-01-12,2019-09-03,5,Inactive
1136286,2017-10-19,2019-11-02,3,Inactive
1136316,2019-03-09,2020-05-14,2,Inactive
1136319,2017-02-01,2020-02-04,3,Inactive
1136696,2016-05-25,2019-12-28,2,Inactive
1136737,2016-12-07,2020-02-14,3,Inactive
1136852,2019-02-19,2019-02-19,1,Inactive
1137012,2016-12-06,2016-12-06,1,Inactive
1137155,2017-10-14,2017-10-14,1,Inactive
1137406,2017-12-30,2019-08-15,2,Inactive
1137620,2019-02-09,2019-02-09,1,Inactive
1137780,2017-02-01,2018-05-03,4,Inactive
1137903,2018-07-07,2018-07-07,1,Inactive
1137958,2018-06-02,2018-06-02,1,Inactive
1138092,2017-01-12,2018-06-27,2,Inactive
1138144,2016-10-23,2019-09-12,2,Inactive
1138327,2018-09-26,2020-12-30,4,Inactive
1138396,2018-08-09,2018-08-09,1,Inactive
1138520,2017-06-03,2020-12-24,3,Inactive
1138624,2020-01-04,2020-01-04,1,Inactive
1138846,2017-02-06,2020-01-29,3,Inactive
1138976,2017-07-18,2019-12-22,3,Inactive
1139001,2019-07-03,2019-07-03,1,Inactive
1139101,2016-06-18,2021-02-20,3,Inactive
1139316,2016-10-22,2018-12-28,3,Inactive
1139356,2017-09-29,2020-05-25,4,Inactive
1139726,2017-10-02,2020-07-22,2,Inactive
1139887,2019-06-11,2020-02-22,3,Inactive
1139944,2018-01-16,2020-02-22,2,Inactive
1140295,2019-02-23,2019-02-23,1,Inactive
1140326,2020-01-07,2020-01-07,1,Inactive
1140654,2016-02-01,2016-02-01,1,Inactive
1140712,2018-09-04,2020-07-16,2,Inactive
1140731,2018-02-01,2018-02-01,1,Inactive
1140779,2019-09-09,2019-09-09,1,Inactive
1140842,2019-01-30,2019-11-26,3,Inactive
1141428,2016-08-22,2016-11-23,2,Inactive
1141613,2019-07-24,2019-07-24,1,Inactive
1141652,2016-05-07,2020-11-26,5,Inactive
1141697,2020-02-19,2020-10-22,2,Inactive
1141748,2019-10-31,2019-10-31,1,Inactive
1141753,2017-02-18,2018-01-20,2,Inactive
1142741,2019-02-13,2019-02-13,1,Inactive
1142863,2019-06-20,2020-01-17,4,Inactive
1142864,2020-01-06,2020-01-06,1,Inactive
1143082,2020-05-07,2020-05-07,1,Inactive
1143203,2016-06-23,2019-05-16,3,Inactive
1143292,2019-01-11,2019-01-19,2,Inactive
1143470,2018-02-21,2018-02-21,1,Inactive
1143508,2018-06-06,2019-01-03,2,Inactive
1143517,2018-05-10,2020-05-14,3,Inactive
1143574,2016-07-01,2020-03-10,3,Inactive
1143828,2016-01-04,2019-09-14,3,Inactive
1143894,2018-07-21,2018-07-21,1,Inactive
1144095,2017-12-07,2017-12-07,1,Inactive
1144172,2017-12-23,2020-02-24,4,Inactive
1144303,2018-10-19,2018-10-19,1,Inactive
1144584,2018-01-10,2018-01-10,1,Inactive
1144593,2019-09-03,2019-10-05,2,Inactive
1144781,2017-02-18,2017-02-18,1,Inactive
1145044,2017-06-01,2019-06-17,2,Inactive
1145093,2018-01-08,2018-01-08,1,Inactive
1145201,2016-11-02,2017-09-23,2,Inactive
1145581,2017-10-04,2017-10-04,1,Inactive
1146045,2016-03-01,2020-02-06,4,Inactive
1146054,2016-12-06,2016-12-06,1,Inactive
1146089,2017-09-07,2017-09-07,1,Inactive
1146124,2018-01-10,2020-02-27,3,Inactive
1146241,2016-12-19,2020-03-09,2,Inactive
1146324,2018-10-12,2020-01-18,6,Inactive
1146329,2020-06-09,2020-06-09,1,Inactive
1146653,2017-02-15,2018-07-05,2,Inactive
1146936,2017-08-07,2020-08-19,2,Inactive
1147136,2019-10-23,2020-01-04,2,Inactive
1147272,2017-02-22,2018-11-16,2,Inactive
1147474,2019-12-25,2019-12-25,1,Inactive
1147519,2016-11-24,2016-11-24,1,Inactive
1148016,2018-06-05,2019-03-11,2,Inactive
1148022,2019-09-20,2020-02-20,2,Inactive
1148064,2018-12-05,2018-12-05,1,Inactive
1148222,2018-05-04,2019-12-19,2,Inactive
1148699,2017-02-01,2017-02-01,1,Inactive
1148931,2017-06-30,2019-08-07,2,Inactive
1148932,2019-02-12,2019-06-07,2,Inactive
1149206,2017-11-25,2018-12-28,3,Inactive
1149244,2018-07-10,2020-01-17,2,Inactive
1149286,2018-03-01,2020-07-09,2,Inactive
1149288,2020-02-27,2021-02-04,2,Inactive
1149875,2016-12-29,2019-06-18,4,Inactive
1149998,2020-12-18,2020-12-18,1,Inactive
1150012,2018-01-10,2019-12-26,6,Inactive
1150148,2019-12-27,2019-12-27,1,Inactive
1150193,2018-05-21,2019-06-20,2,Inactive
1150424,2016-05-02,2016-05-02,1,Inactive
1150993,2016-03-12,2016-03-12,1,Inactive
1151103,2016-06-15,2016-06-15,1,Inactive
1151122,2017-08-07,2017-08-07,1,Inactive
1151559,2017-12-01,2017-12-01,1,Inactive
1151616,2018-08-30,2020-03-05,2,Inactive
1151790,2016-11-12,2016-12-05,2,Inactive
1152038,2016-12-27,2017-09-26,2,Inactive
1152079,2018-03-07,2020-03-10,3,Inactive
1152244,2017-02-22,2019-08-28,2,Inactive
1152366,2016-07-05,2018-03-05,4,Inactive
1152446,2018-01-11,2020-02-22,3,Inactive
1152536,2018-05-25,2018-12-25,2,Inactive
1152849,2016-09-03,2016-09-03,1,Inactive
1152914,2017-06-03,2021-01-02,4,Inactive
1153028,2016-11-04,2018-06-13,2,Inactive
1153522,2018-11-12,2018-11-12,1,Inactive
1154232,2017-10-26,2019-12-14,3,Inactive
1154367,2017-07-18,2018-11-02,2,Inactive
1154631,2017-01-24,2019-10-26,5,Inactive
1155125,2018-12-08,2018-12-08,1,Inactive
1155341,2017-05-06,2017-10-18,2,Inactive
1155665,2020-01-08,2020-01-08,1,Inactive
1155899,2016-10-10,2020-05-14,3,Inactive
1155920,2018-03-02,2020-08-15,4,Inactive
1156077,2016-02-13,2019-12-13,5,Inactive
1156456,2018-10-03,2018-12-31,3,Inactive
1156460,2016-02-20,2016-02-20,1,Inactive
1156462,2017-08-09,2018-01-25,2,Inactive
1156489,2018-06-18,2020-05-04,5,Inactive
1156834,2017-08-16,2019-11-23,2,Inactive
1156927,2018-08-21,2019-10-25,3,Inactive
1157028,2020-09-10,2020-09-10,1,Inactive
1157063,2016-02-26,2019-07-02,5,Inactive
1157094,2018-10-31,2020-02-19,2,Inactive
1157256,2016-08-24,2016-08-24,1,Inactive
1157316,2016-02-13,2019-05-16,3,Inactive
1157347,2019-09-12,2019-09-12,1,Inactive
1157349,2016-12-13,2016-12-13,1,Inactive
1157497,2016-02-24,2016-02-24,1,Inactive
1157799,2020-07-09,2020-07-09,1,Inactive
1157976,2016-10-13,2019-05-10,3,Inactive
1158204,2018-03-09,2019-12-31,3,Inactive
1158399,2018-11-24,2018-11-24,1,Inactive
1158843,2019-09-21,2020-02-15,2,Inactive
1159180,2017-07-10,2018-11-03,2,Inactive
1159429,2019-10-10,2019-10-10,1,Inactive
1160065,2017-02-25,2019-11-21,3,Inactive
1160349,2017-05-09,2019-08-08,3,Inactive
1160570,2017-10-12,2017-10-12,1,Inactive
1160610,2017-12-16,2019-11-14,3,Inactive
1160653,2019-06-03,2019-06-03,1,Inactive
1160758,2018-06-11,2020-06-04,4,Inactive
1161124,2018-08-20,2018-08-20,1,Inactive
1161130,2016-11-05,2020-07-31,2,Inactive
1161188,2018-12-03,2018-12-03,1,Inactive
1161409,2018-01-01,2018-01-03,2,Inactive
1161581,2016-12-15,2019-05-17,3,Inactive
1161615,2016-01-06,2017-02-27,3,Inactive
1161825,2019-12-09,2020-03-02,2,Inactive
1162297,2017-02-16,2019-09-27,2,Inactive
1162408,2018-10-29,2020-02-18,2,Inactive
1162503,2016-02-19,2016-02-19,1,Inactive
1162807,2018-01-20,2018-01-20,1,Inactive
1162853,2018-07-17,2018-07-17,1,Inactive
1162946,2018-06-01,2018-06-01,1,Inactive
1163087,2016-11-23,2020-07-03,3,Inactive
1163149,2017-12-27,2019-08-23,5,Inactive
1163237,2019-02-06,2019-02-06,1,Inactive
1163311,2019-11-20,2020-07-25,2,Inactive
1163563,2020-06-13,2020-06-13,1,Inactive
1163647,2016-10-26,2016-10-26,1,Inactive
1163697,2018-07-16,2018-07-16,1,Inactive
1163780,2016-03-04,2018-11-17,2,Inactive
1163802,2019-08-06,2019-08-06,1,Inactive
1163948,2016-08-03,2020-08-08,4,Inactive
1163958,2016-07-21,2018-12-05,2,Inactive
1164098,2018-01-22,2020-07-22,3,Inactive
1164225,2016-07-13,2019-03-11,3,Inactive
1164576,2018-02-22,2018-02-22,1,Inactive
1164661,2018-11-22,2018-11-22,1,Inactive
1165228,2016-08-26,2018-11-07,3,Inactive
1165252,2016-10-05,2020-02-19,2,Inactive
1165338,2017-01-18,2020-06-22,2,Inactive
1165391,2018-02-03,2020-01-18,4,Inactive
1165542,2016-01-14,2016-01-14,1,Inactive
1165631,2016-09-01,2021-02-12,2,Inactive
1166211,2018-08-29,2018-08-29,1,Inactive
1166249,2018-01-30,2018-01-30,1,Inactive
1166537,2018-02-14,2018-02-14,1,Inactive
1166659,2019-09-30,2020-02-17,2,Inactive
1167054,2018-07-06,2018-07-06,1,Inactive
1167441,2017-12-28,2020-03-12,3,Inactive
1167718,2019-03-07,2019-03-07,1,Inactive
1167778,2018-12-28,2018-12-28,1,Inactive
1167828,2019-09-06,2020-02-13,2,Inactive
1167961,2016-10-12,2019-05-25,5,Inactive
1167987,2016-06-10,2020-03-12,3,Inactive
1168033,2017-07-20,2019-06-29,3,Inactive
1168257,2020-01-16,2020-04-29,3,Inactive
1168405,2018-09-19,2018-09-19,1,Inactive
1168577,2019-12-23,2019-12-23,1,Inactive
1168612,2017-08-12,2017-08-12,1,Inactive
1168645,2017-07-29,2019-08-30,2,Inactive
1169384,2017-08-09,2017-08-09,1,Inactive
1169886,2018-05-08,2019-06-28,3,Inactive
1169932,2016-08-17,2019-10-05,2,Inactive
1170254,2018-12-08,2018-12-08,1,Inactive
1170274,2018-06-22,2018-06-22,1,Inactive
1170323,2016-01-07,2020-05-21,4,Inactive
1170419,2019-12-19,2020-03-05,2,Inactive
1170483,2020-02-29,2020-02-29,1,Inactive
1170694,2017-11-06,2020-01-28,2,Inactive
1170755,2017-08-31,2019-09-26,2,Inactive
1170818,2017-05-23,2020-02-06,3,Inactive
1170836,2017-08-10,2019-12-21,4,Inactive
1171071,2019-08-17,2019-08-17,1,Inactive
1171088,2016-01-14,2018-12-22,2,Inactive
1171109,2016-09-02,2019-06-01,2,Inactive
1171135,2019-05-04,2019-05-04,1,Inactive
1171335,2017-12-04,2019-08-19,2,Inactive
1171423,2019-12-18,2019-12-18,1,Inactive
1172250,2017-10-20,2019-08-30,2,Inactive
1172620,2016-06-09,2016-06-09,1,Inactive
1172845,2017-08-19,2017-08-19,1,Inactive
1173041,2019-09-11,2019-09-11,1,Inactive
1173060,2016-10-31,2020-08-31,2,Inactive
1173102,2018-12-22,2018-12-22,1,Inactive
1173158,2018-10-06,2018-10-06,1,Inactive
1173837,2018-08-18,2018-08-18,1,Inactive
1173844,2018-12-28,2018-12-28,1,Inactive
1173991,2017-06-12,2018-10-31,2,Inactive
1174179,2018-05-22,2019-07-12,3,Inactive
1174549,2018-02-19,2018-02-19,1,Inactive
1174777,2016-06-18,2016-06-18,1,Inactive
1175192,2018-01-01,2018-01-01,1,Inactive
1175311,2018-10-08,2018-10-08,1,Inactive
1175873,2016-09-07,2019-12-17,2,Inactive
1176216,2017-11-23,2020-02-01,2,Inactive
1176254,2019-03-11,2019-03-11,1,Inactive
1176492,2018-02-16,2018-02-16,1,Inactive
1176534,2019-07-06,2019-12-30,2,Inactive
1176859,2019-10-10,2019-10-10,1,Inactive
1178236,2016-03-01,2020-03-13,3,Inactive
1178352,2016-01-30,2018-01-10,2,Inactive
1178379,2018-06-22,2020-12-29,4,Inactive
1178728,2016-09-08,2019-08-21,4,Inactive
1178952,2019-08-23,2019-08-23,1,Inactive
1179083,2017-08-05,2018-07-16,2,Inactive
1179225,2018-08-01,2019-12-17,3,Inactive
1179492,2018-05-25,2018-05-25,1,Inactive
1179743,2017-11-23,2019-03-05,3,Inactive
1179746,2016-02-13,2018-05-18,2,Inactive
1179918,2018-08-18,2018-08-18,1,Inactive
1179986,2016-10-20,2020-05-27,3,Inactive
1180067,2019-11-16,2020-02-29,2,Inactive
1180069,2017-06-16,2018-11-13,2,Inactive
1180909,2019-01-03,2019-10-17,2,Inactive
1180963,2020-02-20,2020-02-20,1,Inactive
1181370,2019-04-24,2019-04-24,1,Inactive
1181678,2017-03-08,2019-07-04,2,Inactive
1181812,2016-09-30,2020-01-07,2,Inactive
1182055,2018-03-10,2019-11-22,2,Inactive
1182241,2020-12-03,2020-12-03,1,Inactive
1182299,2017-01-27,2017-01-27,1,Inactive
1183039,2019-01-09,2019-05-30,2,Inactive
1183290,2018-07-20,2019-07-09,2,Inactive
1183661,2018-10-04,2020-01-21,7,Inactive
1184122,2019-07-11,2019-07-11,1,Inactive
1184236,2018-12-29,2020-01-09,3,Inactive
1184405,2016-05-28,2020-02-26,3,Inactive
1185043,2016-07-16,2017-11-07,2,Inactive
1185221,2017-10-17,2021-01-02,4,Inactive
1185276,2020-06-20,2020-06-20,1,Inactive
1185858,2018-12-12,2018-12-12,1,Inactive
1185968,2017-06-24,2017-06-24,1,Inactive
1186120,2019-01-01,2019-01-01,1,Inactive
1186331,2016-07-23,2017-10-02,2,Inactive
1186641,2018-11-15,2019-08-14,6,Inactive
1186890,2019-09-27,2020-02-19,2,Inactive
1187160,2018-12-13,2020-08-14,2,Inactive
1187306,2016-01-01,2018-02-24,2,Inactive
1187490,2018-01-17,2019-06-26,4,Inactive
1187611,2016-01-16,2016-01-16,1,Inactive
1187681,2019-11-13,2019-11-13,1,Inactive
1187686,2016-11-16,2019-07-16,2,Inactive
1187717,2019-02-13,2019-02-13,1,Inactive
1188010,2020-02-20,2020-02-20,1,Inactive
1188359,2018-06-13,2018-06-13,1,Inactive
1188400,2016-01-09,2020-01-18,6,Inactive
1188481,2017-02-24,2019-03-03,3,Inactive
1189159,2019-08-19,2019-09-14,2,Inactive
1189301,2016-11-10,2017-02-22,2,Inactive
1189396,2017-07-14,2018-10-26,2,Inactive
1189747,2017-12-16,2019-12-21,4,Inactive
1189849,2019-05-06,2019-05-06,1,Inactive
1190146,2018-07-18,2018-11-16,2,Inactive
1190196,2018-05-21,2018-12-27,2,Inactive
1190327,2017-10-18,2019-02-19,2,Inactive
1190513,2016-11-28,2020-02-10,4,Inactive
1190648,2019-06-24,2019-06-24,1,Inactive
1190713,2018-08-24,2019-12-30,3,Inactive
1190907,2017-06-03,2020-12-29,3,Inactive
1190983,2020-01-24,2020-01-24,1,Inactive
1191228,2016-02-03,2019-12-12,4,Inactive
1191344,2016-05-11,2016-05-11,1,Inactive
1191709,2018-10-20,2018-12-14,2,Inactive
1191924,2020-02-28,2020-02-28,1,Inactive
1191954,2020-08-15,2020-08-15,1,Inactive
1192075,2018-10-24,2018-10-24,1,Inactive
1192163,2016-12-27,2016-12-27,1,Inactive
1192260,2018-07-26,2019-02-16,2,Inactive
1192602,2019-02-23,2019-02-23,1,Inactive
1192665,2017-06-28,2020-02-15,5,Inactive
1193010,2018-07-04,2019-02-25,2,Inactive
1193644,2019-10-05,2019-10-05,1,Inactive
1193695,2018-06-13,2019-02-04,2,Inactive
1193732,2016-11-02,2020-02-20,4,Inactive
1193800,2018-12-14,2018-12-14,1,Inactive
1194367,2016-12-22,2020-01-17,3,Inactive
1194540,2018-08-30,2018-12-31,2,Inactive
1195699,2017-09-13,2020-02-21,4,Inactive
1195913,2020-01-05,2020-01-05,1,Inactive
1195966,2019-02-22,2019-02-22,1,Inactive
1195986,2018-10-25,2018-10-25,1,Inactive
1196122,2017-02-16,2017-02-16,1,Inactive
1196228,2019-01-11,2019-01-11,1,Inactive
1196315,2019-09-05,2019-09-05,1,Inactive
1196359,2018-12-15,2020-02-08,2,Inactive
1196380,2016-11-02,2018-12-28,2,Inactive
1196673,2017-12-06,2020-03-16,3,Inactive
1196684,2016-08-10,2021-01-20,4,Inactive
1196721,2018-07-09,2019-08-10,3,Inactive
1196819,2019-11-05,2019-11-05,1,Inactive
1196834,2019-02-16,2019-02-22,2,Inactive
1197083,2019-06-19,2019-06-19,1,Inactive
1197294,2016-03-11,2020-07-16,4,Inactive
1197455,2019-01-25,2019-01-25,1,Inactive
1197658,2018-12-23,2018-12-23,1,Inactive
1197932,2016-06-27,2019-10-25,5,Inactive
1198127,2016-08-15,2017-05-22,3,Inactive
1198384,2018-06-13,2020-03-04,3,Inactive
1198463,2018-12-29,2019-12-11,2,Inactive
1198478,2018-11-10,2018-11-10,1,Inactive
1198504,2019-06-08,2019-08-06,2,Inactive
1198808,2019-02-26,2019-02-26,1,Inactive
1198813,2019-06-15,2019-06-15,1,Inactive
1199008,2016-03-07,2016-03-07,1,Inactive
1199293,2018-02-23,2018-02-23,1,Inactive
1199531,2016-06-01,2016-06-01,1,Inactive
1199657,2016-10-29,2018-05-04,2,Inactive
1199660,2017-02-14,2020-12-29,5,Inactive
1199675,2018-10-09,2018-10-09,1,Inactive
1199757,2016-08-11,2016-08-11,1,Inactive
1200465,2019-05-08,2019-06-13,2,Inactive
1200642,2018-05-03,2018-05-03,1,Inactive
1200992,2018-08-01,2019-07-13,2,Inactive
1201045,2018-05-16,2020-06-30,4,Inactive
1201181,2016-10-01,2016-10-01,1,Inactive
1201225,2016-01-26,2019-07-25,7,Inactive
1201619,2017-09-26,2017-09-26,1,Inactive
1201865,2018-09-05,2020-02-19,5,Inactive
1202042,2018-03-06,2019-07-04,2,Inactive
1202046,2016-02-20,2020-01-03,4,Inactive
1202353,2019-09-14,2020-08-05,3,Inactive
1202573,2019-02-22,2019-12-11,2,Inactive
1202604,2019-06-14,2021-01-18,3,Inactive
1202635,2019-07-10,2019-07-10,1,Inactive
1202659,2016-01-16,2017-09-27,2,Inactive
1202719,2018-09-06,2020-02-13,2,Inactive
1202917,2017-10-20,2019-01-18,3,Inactive
1203201,2017-05-22,2020-10-24,4,Inactive
1203222,2016-09-17,2019-09-09,3,Inactive
1203228,2016-12-17,2020-09-05,5,Inactive
1203443,2018-01-26,2018-01-26,1,Inactive
1203486,2018-10-22,2020-04-28,2,Inactive
1203510,2018-09-29,2020-01-27,3,Inactive
1203511,2017-01-04,2020-01-04,7,Inactive
1203564,2017-02-21,2020-12-19,5,Inactive
1203623,2019-11-01,2019-12-16,2,Inactive
1203628,2019-03-13,2019-10-24,2,Inactive
1203898,2017-07-13,2017-07-13,1,Inactive
1204304,2019-12-07,2019-12-07,1,Inactive
1204396,2019-06-28,2019-12-20,2,Inactive
1204568,2018-05-19,2020-07-13,4,Inactive
1204679,2017-02-02,2018-10-31,3,Inactive
1205065,2018-01-25,2018-12-03,2,Inactive
1205531,2019-05-25,2021-02-18,2,Inactive
1205636,2017-12-21,2017-12-21,1,Inactive
1205641,2019-12-27,2019-12-27,1,Inactive
1205821,2019-10-11,2019-10-11,1,Inactive
1206011,2018-12-25,2018-12-31,2,Inactive
1206405,2016-01-28,2019-12-21,3,Inactive
1206414,2019-12-13,2019-12-13,1,Inactive
1206473,2018-11-17,2019-09-27,3,Inactive
1206520,2019-05-27,2019-05-27,1,Inactive
1206573,2017-08-16,2017-08-16,1,Inactive
1206948,2018-09-15,2018-09-15,1,Inactive
1207035,2016-08-23,2019-08-15,4,Inactive
1207133,2018-08-15,2018-08-15,1,Inactive
1207301,2017-05-01,2017-05-01,1,Inactive
1207658,2018-12-10,2020-02-19,3,Inactive
1207956,2017-01-27,2017-08-29,3,Inactive
1208003,2016-06-30,2020-11-18,5,Inactive
1208128,2016-06-25,2020-06-19,4,Inactive
1208471,2017-01-03,2018-12-13,2,Inactive
1208558,2016-03-03,2016-03-03,1,Inactive
1208569,2019-05-10,2019-11-05,2,Inactive
1208615,2016-12-03,2019-06-08,6,Inactive
1208968,2018-06-11,2019-06-26,5,Inactive
1209026,2020-10-14,2021-01-23,2,Inactive
1209498,2019-06-25,2019-06-25,1,Inactive
1209524,2019-10-31,2019-10-31,1,Inactive
1209643,2016-02-24,2020-06-20,4,Inactive
1209694,2020-07-04,2020-07-04,1,Inactive
1209835,2016-05-13,2020-09-14,5,Inactive
1210105,2016-11-19,2019-08-08,5,Inactive
1210288,2016-05-04,2019-05-24,3,Inactive
1210412,2020-06-05,2020-07-18,2,Inactive
1210706,2017-09-12,2019-08-14,4,Inactive
1210809,2016-09-27,2019-02-09,2,Inactive
1211218,2019-08-28,2020-05-05,3,Inactive
1211258,2019-10-05,2019-10-05,1,Inactive
1211608,2016-10-25,2020-05-12,2,Inactive
1211642,2017-04-29,2019-11-26,4,Inactive
1211703,2017-07-08,2020-12-09,4,Inactive
1211756,2017-06-14,2017-06-14,1,Inactive
1211796,2016-06-25,2020-02-18,4,Inactive
1211824,2018-10-20,2020-02-17,4,Inactive
1212385,2018-02-09,2019-12-19,4,Inactive
1212798,2018-07-04,2019-09-14,3,Inactive
1212939,2019-02-02,2019-02-02,1,Inactive
1213022,2018-09-12,2019-12-14,3,Inactive
1213028,2017-06-08,2019-12-17,2,Inactive
1213214,2016-07-18,2020-07-16,4,Inactive
1213305,2017-06-08,2017-06-08,1,Inactive
1213454,2017-09-13,2020-05-15,3,Inactive
1213463,2019-06-19,2019-11-29,2,Inactive
1213515,2017-02-23,2019-11-13,3,Inactive
1213535,2016-06-25,2016-06-25,1,Inactive
1213537,2018-10-13,2020-12-25,3,Inactive
1213953,2017-02-28,2019-12-30,3,Inactive
1214035,2016-08-20,2020-10-09,3,Inactive
1214063,2017-08-31,2020-02-18,2,Inactive
1214232,2018-11-24,2019-08-16,3,Inactive
1214271,2016-07-04,2019-10-24,2,Inactive
1214274,2018-05-24,2018-05-24,1,Inactive
1214363,2016-01-07,2020-01-03,2,Inactive
1214389,2018-10-01,2018-10-01,1,Inactive
1214791,2018-11-24,2018-11-24,1,Inactive
1214993,2017-07-21,2017-07-21,1,Inactive
1215249,2017-11-17,2018-08-23,2,Inactive
1215660,2016-07-22,2019-10-17,4,Inactive
1215693,2020-02-03,2021-01-02,3,Inactive
1215706,2019-05-20,2019-05-20,1,Inactive
1215815,2018-11-24,2021-01-05,3,Inactive
1216454,2020-02-26,2020-12-18,2,Inactive
1216890,2016-05-12,2020-11-06,5,Inactive
1216913,2019-09-18,2021-02-20,4,Inactive
1217088,2019-10-03,2019-12-25,2,Inactive
1217153,2018-11-01,2019-09-09,3,Inactive
1217161,2018-08-01,2019-10-12,3,Inactive
1217343,2018-09-22,2018-09-22,1,Inactive
1217450,2019-02-16,2019-09-11,2,Inactive
1217567,2018-11-02,2018-11-02,1,Inactive
1218135,2016-10-20,2019-07-30,3,Inactive
